Region,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
North of Scotland,C25,Pancreas,Male, ,2015-2019,0,0,1,0,0,0,1,0,3,12,23,35,53,95,105,92,73,54,22,569,0,0,.542164102230463,0,0,0,.451597752849582,0,1.45740727246229,5.08936069147447,9.00893843369813,14.3826947416868,24.116670079403,45.4419347740818,62.2502578939256,77.478903841943,90.3868060026745,125.441367775506,121.339142904418,16.5361886787847,15.2052087491629,17.9524691236048,17.5956052470583,16.1562462313966, ,19.0955054482669, ,6.91523266116337,6.31521199780828, ,7.54209410260848, ,95.5713253827421,87.8788928396267,103.75675443501
North of Scotland,C25,Pancreas,Female, ,2015-2019,0,0,0,0,0,0,1,2,7,9,13,37,58,72,81,105,87,62,44,578,0,0,0,0,0,0,.451192275588242,.945751683437997,3.31337419828178,3.63347153982487,4.89448617307656,14.8113751361045,25.7569432725529,33.2482117541664,43.9507968116681,73.6387353774511,79.4266672753001,88.3241210325375,105.205269827607,16.3277205146226,15.0235778840762,17.7147678730447,14.7669014275439,13.5822436020496, ,16.0003850374844, ,5.85120142774446,5.31617626370625, ,6.41151123179182, ,101.12996205897,93.05241720949,109.720998793436
North of Scotland,C43,Malignant melanoma of the skin,All,d,2015-2019,0,0,1,1,13,25,59,72,69,81,145,165,182,211,262,227,181,127,44,1865,0,0,.277287133599714,.268729072723462,2.99065764561627,5.49172945544011,13.3161502332583,17.0726560073223,16.5423988875836,16.7534329025012,27.8360628672681,33.4579727307383,40.9037480868508,49.5757863401087,74.2270611466664,86.8633528488884,95.113479314132,112.147221927873,73.3895986923308,26.7156381742834,25.5167834023171,27.9562771095511,26.8304153834061,25.6121864386896, ,28.0765507136316, ,13.8552571915084,13.1561648670007, ,14.5721922456049, ,100.128062388677,95.6348511608822,104.777877298653
North of Scotland,C43,Malignant melanoma of the skin,Male, ,2015-2019,0,0,0,0,2,9,17,27,26,28,48,83,102,118,149,136,122,68,25,960,0,0,0,0,.892184021876352,3.82793028062982,7.67716179844289,12.8415495469787,12.6308630280065,11.8751749467738,18.8012628181526,34.1075332445716,46.4132141150775,56.4436663509648,88.3360802494753,114.534031766351,151.057401812689,157.963203865453,137.885389664111,27.8993692998828,26.1622083249724,29.7215590507938,29.3417283390157,27.4912863688096, ,31.251586558949, ,13.3607107890446,12.4409784395572, ,14.3127763074954, ,101.10038360385,94.8053437749095,107.703546594236
North of Scotland,C43,Malignant melanoma of the skin,Female, ,2015-2019,0,0,1,1,11,16,42,45,43,53,97,82,80,93,113,91,59,59,19,905,0,0,.567565880209545,.55505600515092,5.22520639565263,7.26889458285631,18.9500755747062,21.2794128773549,20.3535843608738,21.3971101789687,36.520396829879,32.8252097610965,35.5268183069695,42.9456068491316,61.3140745644259,63.8202373271243,53.8640617154334,84.0503732406405,45.4295483346484,25.5650295254905,23.9263469791395,27.2863881137935,24.3191024277965,22.7518630533243, ,25.9378023384401, ,14.3498035939722,13.3066671670149, ,15.4317433249953, ,99.1168852136008,92.7636318490291,105.790677686172
North of Scotland,C44,Non-melanoma skin cancer,All,d,2015-2019,1,0,0,0,5,24,66,132,221,384,656,941,1284,1818,2184,2383,2371,1691,888,15049,.283998125612371,0,0,0,1.15025294062164,5.2720602772225,14.8960324643229,31.2998693467575,52.9836254225504,79.423681908154,125.934187868468,190.811832361362,288.573695294046,427.150614058377,618.747715818013,911.873875942295,1245.93403013153,1493.23584472467,1481.13553724522,215.572996721067,212.142382341212,219.045185579209,220.352671921455,216.775635871179, ,223.958573895902, ,86.8022644123496,85.2517284174541, ,88.3665805002702, ,90.6311943203373,89.1888955017097,92.0909718801693
North of Scotland,C44,Non-melanoma skin cancer,Male, ,2015-2019,0,0,0,0,0,10,35,57,101,179,340,541,788,1102,1391,1537,1542,997,478,9098,0,0,0,0,0,4.25325586736647,15.8059213497354,27.1099379325105,49.0660448395638,75.9162969811609,133.175611628581,222.31536729293,358.56483061452,527.126443379349,824.667702194766,1294.40299135942,1909.26650487841,2316.01932726259,2636.36865037781,264.404647802431,258.999169632698,269.894537980135,288.05281953207,282.051090081872, ,294.116856517582, ,107.160440858891,104.763658759934, ,109.583954459816, ,92.2514055754889,90.3654214859125,94.1668412138471
North of Scotland,C44,Non-melanoma skin cancer,Female, ,2015-2019,1,0,0,0,5,14,31,75,120,205,316,400,496,716,793,846,829,694,410,5951,.585356716382964,0,0,0,2.37509381620574,6.36028275999927,13.9869605432355,35.4656881289249,56.8007005419733,82.7624072960108,118.973663899399,160.122974444373,220.266273503211,330.634994666433,430.283726810529,593.317810755463,756.835714611768,988.6603225255,980.321832484518,168.107724537231,163.863432689983,172.434134822606,152.652524310841,148.778564899846, ,156.575580990778, ,66.4440879658079,64.4853804025024, ,68.4316917472792, ,88.2613213906481,86.0329478412655,90.532809448181
North of Scotland,"C44, M-8090-8098",Basal cell carcinoma of the skin,All,d,2015-2019,0,0,0,0,4,22,55,122,203,359,599,796,1059,1451,1561,1524,1321,793,365,10234,0,0,0,0,.920202352497314,4.83272192078729,12.4133603869357,28.9286671235183,48.6682170170938,74.2528692839252,114.991735568921,161.409371476774,238.005874857005,340.921639713259,442.245963549413,583.170703707955,694.170752342367,700.257850305535,608.80008006138,146.599378592824,143.7727143813,149.46764155342,145.791135486261,142.941742989235, ,148.668258039362, ,64.4739068584095,63.0901545433021, ,65.8724616858177, ,89.3786774777648,87.6553174517893,91.1273994200901
North of Scotland,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male, ,2015-2019,0,0,0,0,0,9,25,52,91,166,305,435,626,842,928,885,755,392,160,5671,0,0,0,0,0,3.82793028062982,11.2899438212395,24.7318732015885,44.2080205980228,70.4028228987302,119.466357490345,178.756348932393,284.849725843515,402.75904294502,550.173707862504,745.313368479561,934.822445644099,910.611410518491,882.466493850312,164.809711770453,160.547859151212,169.156055735277,173.11766832131,168.579675247761, ,177.71509355913, ,73.5865982122829,71.5174719416686, ,75.6848205303016, ,90.4016218429214,88.0639053048845,92.7856836757247
North of Scotland,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female, ,2015-2019,0,0,0,0,4,13,30,70,112,193,294,361,433,609,633,639,566,401,205,4563,0,0,0,0,1.90007505296459,5.90597684857075,13.5357682676473,33.1013089203299,53.0139871725085,77.9177785762444,110.690687298808,144.510984436047,192.288904086472,281.224457753991,343.46733804674,448.144303868488,516.729812388734,571.257621516896,490.160916242259,128.898596381009,125.185428461815,132.693933497933,118.464602651213,115.035669773526, ,121.943190476785, ,55.3612155045362,53.5326182994843, ,57.2200936573038, ,88.1391565571709,85.6001414108347,90.7343579148881
North of Scotland,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2015-2019,0,0,0,0,0,1,10,8,14,23,54,135,210,351,595,822,1020,870,507,4620,0,0,0,0,0,.219669178217604,2.2569746158065,1.89696177859136,3.35642875979957,4.75714761429047,10.3665337574653,27.3747049615132,47.1966324079048,82.4696730112709,168.569089245292,314.544828377913,535.998612709473,768.252622655505,845.64833038663,66.180294029592,64.285557591292,68.1166967449067,71.624671286789,69.5136064488231, ,73.7668740255806, ,21.2303775039238,20.5603425763236, ,21.9110063423276, ,93.2702712876961,90.599951002629,95.9993133572112
North of Scotland,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2015-2019,0,0,0,0,0,0,10,4,7,13,33,98,151,248,445,625,765,587,310,3296,0,0,0,0,0,0,4.51597752849582,1.90245178473758,3.40061696907868,5.51347408243068,12.9258681874799,40.271545276723,68.7097581507519,118.627366568129,263.822521550446,526.351248926243,947.204199891041,1363.5941274856,1709.77883183498,95.7878345962642,92.54531834978,99.1149595559729,110.697229666774,106.859830948603, ,114.601375149513, ,32.0912485786699,30.9238177673719, ,33.2800077238206, ,95.3236810960672,92.0968769206576,98.6346840012149
North of Scotland,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2015-2019,0,0,0,0,0,1,0,4,7,10,21,37,59,103,150,197,255,283,197,1324,0,0,0,0,0,.45430591142852,0,1.89150336687599,3.31337419828178,4.03719059980541,7.9064776642006,14.8113751361045,26.20102850139,47.5634140372103,81.3903644660521,138.160293993884,232.8023006345,403.156875035615,471.032685364512,37.4012144660214,35.4134977717681,39.4714492016243,32.5521129068038,30.8130116560039, ,34.3382834044056, ,10.3695064291777,9.71934961524673, ,11.0404145720142, ,88.5231440195294,83.8185125334245,93.4230835073367
North of Scotland,C16,Stomach,All,d,2015-2019,0,0,0,0,0,0,3,6,7,21,33,53,68,90,116,149,119,96,43,804,0,0,0,0,0,0,.677092384741949,1.42272133394352,1.67821437989979,4.34348260435217,6.33510396289549,10.7471063922978,15.2827190654168,21.14607000289,32.8638896679897,57.0160333677726,62.5331714827718,84.772703189573,71.7216532675051,11.5170901298251,10.7346522707861,12.341480720574,11.5716863212462,10.7734017415957, ,12.3980964488594, ,4.50902232948576,4.16635078456107, ,4.86504336548103, ,93.2618327694456,86.925893053804,99.9374927273394
North of Scotland,C16,Stomach,Male, ,2015-2019,0,0,0,0,0,0,1,3,5,12,21,38,47,63,81,98,66,50,14,499,0,0,0,0,0,0,.451597752849582,1.42683883855319,2.42901212077048,5.08936069147447,8.22555248294177,15.6154971481171,21.3864810138102,30.135177797549,48.0216275181711,82.531875831635,81.7195780298153,116.14941460695,77.2158182119023,14.5018596673349,13.2572116202318,15.8318881766384,15.4466835587611,14.1036581507008, ,16.8499145994574, ,6.07662514435052,5.51155055647824, ,6.66888051978983, ,91.3383376614692,83.4990614442224,99.7153731499436
North of Scotland,C16,Stomach,Female, ,2015-2019,0,0,0,0,0,0,2,3,2,9,12,15,21,27,35,51,53,46,29,305,0,0,0,0,0,0,.902384551176484,1.41862752515699,.946678342366223,3.63347153982487,4.51798723668606,6.004611541664,9.32578980557949,12.4680794078124,18.9910850420788,35.767385754762,48.3863605240334,65.5307994757536,69.3398369318318,8.61583867986142,7.67593457811762,9.63907470126432,7.69668908373135,6.85272236766448, ,8.58895705784615, ,2.941419514621,2.56287255114476, ,3.34566120680276, ,96.5897278960024,86.0527291418392,108.060937206328
South East of Scotland,"C00-C97, excluding C44",All cancer types,All,d,2015-2019,72,55,51,80,157,279,477,644,950,1640,2790,3638,4767,6669,7030,6369,4986,3130,1511,45295,18.1388529190957,13.026662024438,13.1055873487397,20.0200701202956,30.2655853306371,50.7113217115344,92.017261435122,133.012506067147,201.625740178704,308.970506504394,503.97580916116,704.844790774632,1060.19090998052,1553.6617867693,1942.32161309396,2419.52027473655,2604.11770235969,2787.40059310185,2543.30006227803,594.556776595242,589.093814258342,600.057790926313,624.275101273859,618.460790055114, ,630.116239963712, ,290.849364663226,287.864391303229, ,293.849521908746, ,97.2828758741984,96.3890122301417,98.1829656812918
South East of Scotland,"C00-C97, excluding C44",All cancer types,Male, ,2015-2019,48,30,27,42,78,110,163,201,283,579,1041,1741,2472,3629,3906,3437,2579,1451,598,22415,23.5661472295048,13.9390954456329,13.5104030103179,20.6952622631748,30.902348578492,41.1910967316737,64.7228630535691,84.9402249014313,121.673330753687,223.724884080371,383.938746832782,688.831123613732,1128.4682595477,1754.1061260791,2285.33314610686,2903.46016084341,3179.20143982446,3443.12087703479,3283.36902212705,605.546170768072,597.644476708154,613.526231805089,672.681823731486,663.775302364025, ,681.646880169476, ,294.895446203433,290.678021385852, ,299.14282611235, ,97.132764832202,95.8652918830716,98.4128082532875
South East of Scotland,"C00-C97, excluding C44",All cancer types,Female, ,2015-2019,24,25,24,38,79,169,314,443,667,1061,1749,1897,2295,3040,3124,2932,2407,1679,913,22880,12.4187606076914,12.0779365087034,12.6782214568333,19.3232784484424,29.6621147210447,59.6909492273731,117.806841801169,178.969651918167,279.570793863693,390.080700012868,619.20052679839,720.211089808083,995.324792478033,1367.16466239128,1635.41372197967,2024.05113973685,2181.34034165572,2393.47674236268,2216.12699645614,584.170759649222,576.625598440881,591.789983359649,575.868378816232,568.408997302382, ,583.375714727522, ,286.803283123019,282.586848928585, ,291.050509290147, ,97.4303867489137,96.171973926175,98.7011520184372
South East of Scotland,C67,Bladder,All,d,2015-2019,0,0,0,0,0,1,1,1,8,14,29,62,75,155,201,215,216,150,72,1200,0,0,0,0,0,.181761009718761,.192908304895434,.206541158489358,1.69790096992593,2.63755310430581,5.23845823142425,12.0121981935204,16.6801590619968,36.1099980430711,55.5343732904531,81.6763791911379,112.81376327912,133.581498071974,121.189678679032,15.7515869723875,14.8728704564753,16.6686648797529,17.4886410207079,16.4944734450573, ,18.5114898502049, ,6.1732645062675,5.79634169016303, ,6.56189263754492, ,100.752974747118,95.1323789879246,106.618944150957
South East of Scotland,C67,Bladder,Male, ,2015-2019,0,0,0,0,0,1,0,0,5,8,16,50,56,127,145,144,148,92,32,824,0,0,0,0,0,.374464515742488,0,0,2.14970549034782,3.09119010819165,5.90107583988906,19.7826284782807,25.5640058797214,61.3864640429995,84.8369959512275,121.646279651281,182.443510311757,218.30952493949,175.698676769341,22.2605418118622,20.766370719761,23.8338208502114,25.6987909810633,23.9455309647969, ,27.5131156631609, ,9.14759965738978,8.49179303914495, ,9.82745272990261, ,100.221468669516,93.4944077309484,107.304689607395
South East of Scotland,C67,Bladder,Female, ,2015-2019,0,0,0,0,0,0,1,1,3,6,13,12,19,28,56,71,68,58,40,376,0,0,0,0,0,0,.375181024844487,.403994699589541,1.25743985246039,2.20592290299454,4.60240528780964,4.55589513848023,8.24016168064603,12.5923061009723,29.3159950162808,49.0135166853056,61.624903711088,82.681150123309,97.0920918491189,9.60000898724246,8.6540691262367,10.6211266383644,9.27849106035242,8.36079541351571, ,10.2432849461402, ,3.19892935514521,2.83558553465906, ,3.58385968761728, ,101.937711105549,91.8932471469663,112.780450551228
South East of Scotland,C40-C41,Bone and articular cartilage,All,d,2015-2019,1,4,2,8,1,1,6,3,3,4,7,7,3,7,4,6,1,3,0,71,.251928512765218,.94739360177731,.51394460191136,2.00200701202956,.192774428857561,.181761009718761,1.1574498293726,.619623475468074,.636712863722223,.75358660123023,1.26445543517137,1.35621592507488,.667206362479873,1.63077410517095,1.10516165752145,2.27934081463641,.522285941107037,2.67162996143947,0,.931968895866259,.727875439790859,1.17555195013968,.965417031853682,.752989162167903, ,1.20383937924858, ,.82849788122277,.620548308780484, ,1.06603557516068, ,105.738301555043,82.5824907767735,133.374479715818
South East of Scotland,C40-C41,Bone and articular cartilage,Male, ,2015-2019,0,1,1,6,1,1,3,2,1,3,6,6,2,4,2,4,1,2,0,46,0,.464636514854429,.500385296678442,2.95646603759639,.396183956134512,.374464515742488,1.19121833840925,.845176367178421,.429941098069564,1.15919629057187,2.2129034399584,2.37391541739368,.913000209990048,1.93343193836219,1.17016546139624,3.37906332364668,1.23272642102538,4.74585923781501,0,1.24270014969134,.909812695613075,1.65758785175738,1.27575526216426,.932190299782231, ,1.67238405627758, ,1.0168150403606,.71110198609568, ,1.3763357922849, ,115.001243021141,84.1953635701315,153.395542292475
South East of Scotland,C40-C41,Bone and articular cartilage,Female, ,2015-2019,1,3,1,2,0,0,3,1,2,1,1,1,1,3,2,2,0,1,0,25,.517448358653806,1.4493523810444,.528259227368054,1.01701465518118,0,0,1.12554307453346,.403994699589541,.838293234973594,.367653817165757,.354031175985357,.379657928206686,.433692720034001,1.3491756536756,1.04699982201003,1.38066244183959,0,1.42553707109153,0,.63829846989644,.413073114736431,.942254457366651,.655078801543104,.423414094361213, ,.936485987235977, ,.640180722084942,.378802466065949, ,.969020162249933, ,92.090052780994,59.5958266117405,135.943084316182
South East of Scotland,"ICD-10 C40-C41, C47+C49",Bone and connective tissue,All,d,2015-2019,3,5,7,13,7,7,18,7,11,13,22,23,17,25,24,20,19,19,6,266,.755785538295653,1.18424200222164,1.79880610668976,3.25326139454803,1.34942100200293,1.27232706803133,3.47234948811781,1.44578810942551,2.33461383364815,2.44915645399825,3.97400279625288,4.45613803953176,3.78083605405261,5.8241932327534,6.63096994512872,7.59780271545469,9.92343288103371,16.9203230891167,10.0991398899194,3.49160177887922,3.08457272611576,3.93740394090905,3.63099670409526,3.20251469456417, ,4.08599011404977, ,2.50881365278312,2.16370927297936, ,2.8790791056038, ,95.6245927713919,84.4772770459642,107.833788693612
South East of Scotland,"ICD-10 C40-C41, C47+C49",Bone and connective tissue,Male, ,2015-2019,1,1,4,8,5,5,7,4,4,6,15,13,8,12,9,14,14,10,3,143,.490961400614684,.464636514854429,2.00154118671377,3.94195471679519,1.98091978067256,1.87232257871244,2.77950945628824,1.69035273435684,1.71976439227826,2.31839258114374,5.53225859989599,5.14348340435297,3.65200083996019,5.80029581508657,5.26574457628309,11.8267216327634,17.2581698943553,23.729296189075,16.4717509471257,3.86317655230133,3.25596287033895,4.55076623271768,4.13804182610107,3.47804533074017, ,4.85452776816718, ,2.67904445223843,2.19029568063556, ,3.21628058309426, ,90.6980661544663,76.4421537075671,106.841013150865
South East of Scotland,"ICD-10 C40-C41, C47+C49",Bone and connective tissue,Female, ,2015-2019,2,4,3,5,2,2,11,3,7,7,7,10,9,13,15,6,5,9,3,123,1.03489671730761,1.93246984139254,1.58477768210416,2.54253663795295,.750939613191005,.706401766004415,4.12699127328936,1.21198409876862,2.93402632240758,2.5735767201603,2.4782182318975,3.79657928206686,3.90323448030601,5.84642783259429,7.85249866507523,4.14198732551878,4.53124291993294,12.8298336398238,7.28190688868392,3.14042847189048,2.61000309423439,3.74697592856825,3.12395158208945,2.59466844452932, ,3.70163251098998, ,2.33858285332782,1.86666515177434, ,2.86288266670939, ,102.070340367544,84.830432080651,121.7843717191
South East of Scotland,ICD-10 C47+C49,Connective tissue,All,d,2015-2019,2,1,5,5,6,6,12,4,8,9,15,16,14,18,20,14,18,16,6,195,.503857025530435,.236848400444328,1.2848615047784,1.25125438251847,1.15664657314537,1.09056605831257,2.31489965874521,.826164633957432,1.69790096992593,1.69556985276802,2.70954736108151,3.09992211445687,3.11362969157274,4.19341912758245,5.52580828760727,5.31846190081828,9.40114693992667,14.2486931276772,10.0991398899194,2.55963288301296,2.21296273280247,2.94520587627734,2.66557967224158,2.29920410198469, ,3.0586440282839, ,1.68031577156035,1.41219000467712, ,1.97140222830338, ,92.4064583765352,79.8911633049602,106.326202488926
South East of Scotland,ICD-10 C47+C49,Connective tissue,Male, ,2015-2019,1,0,3,2,4,4,4,2,3,3,9,7,6,8,7,10,13,8,3,97,.490961400614684,0,1.50115589003533,.985488679198798,1.58473582453805,1.49785806296995,1.588291117879,.845176367178421,1.28982329420869,1.15919629057187,3.3193551599376,2.76956798695929,2.73900062997014,3.86686387672438,4.09557911488684,8.44765830911671,16.02544347333,18.98343695126,16.4717509471257,2.62047640260999,2.1250298335628,3.19675898215331,2.86228656393681,2.31149457667653, ,3.47105473392756, ,1.66222941187783,1.29488824377192, ,2.07474334871963, ,82.4364348122098,66.8503952846213,100.565459463841
South East of Scotland,ICD-10 C47+C49,Connective tissue,Female, ,2015-2019,1,1,2,3,2,2,8,2,5,6,6,9,8,10,13,4,5,8,3,98,.517448358653806,.483117460348134,1.05651845473611,1.52552198277177,.750939613191005,.706401766004415,3.0014481987559,.807989399179083,2.09573308743398,2.20592290299454,2.12418705591214,3.41692135386017,3.46954176027201,4.49725217891868,6.8054988430652,2.76132488367919,4.53124291993294,11.4042965687323,7.28190688868392,2.50213000199404,2.03135008231107,3.04929503235625,2.46887278054635,2.00289856148476, ,2.98284972927954, ,1.69840213124288,1.32135479401605, ,2.12205597658694, ,104.972489762339,85.2217412960917,127.927842003123
